"","Country_Region","Province_State","date","confirmed","deaths","recovered","active"
"6291","Spain","",2020-03-19,17963,830,1107,NA
"6292","Spain","",2020-03-20,20410,1043,1588,NA
"6293","Spain","",2020-03-21,25374,1375,2125,NA
"6294","Spain","",2020-03-22,28603,1756,2125,24722
"6295","Spain","",2020-03-23,35136,2311,3355,29470
"6296","Spain","",2020-03-24,39885,2808,3794,33283
"6297","Spain","",2020-03-25,49515,3647,5367,40501
"6298","Sri Lanka","",2020-01-27,1,0,0,NA
"6299","Sri Lanka","",2020-01-28,1,0,0,NA
"6300","Sri Lanka","",2020-01-29,1,0,0,NA
"6301","Sri Lanka","",2020-01-30,1,0,0,NA
"6302","Sri Lanka","",2020-01-31,1,0,0,NA
"6303","Sri Lanka","",2020-02-01,1,0,0,NA
"6304","Sri Lanka","",2020-02-02,1,0,0,NA
"6305","Sri Lanka","",2020-02-03,1,0,0,NA
"6306","Sri Lanka","",2020-02-04,1,0,0,NA
"6307","Sri Lanka","",2020-02-05,1,0,0,NA
"6308","Sri Lanka","",2020-02-06,1,0,0,NA
"6309","Sri Lanka","",2020-02-07,1,0,0,NA
"6310","Sri Lanka","",2020-02-08,1,0,1,NA
"6311","Sri Lanka","",2020-02-09,1,0,1,NA
"6312","Sri Lanka","",2020-02-10,1,0,1,NA
"6313","Sri Lanka","",2020-02-11,1,0,1,NA
"6314","Sri Lanka","",2020-02-12,1,0,1,NA
"6315","Sri Lanka","",2020-02-13,1,0,1,NA
"6316","Sri Lanka","",2020-02-14,1,0,1,NA
"6317","Sri Lanka","",2020-02-15,1,0,1,NA
"6318","Sri Lanka","",2020-02-16,1,0,1,NA
"6319","Sri Lanka","",2020-02-17,1,0,1,NA
"6320","Sri Lanka","",2020-02-18,1,0,1,NA
"6321","Sri Lanka","",2020-02-19,1,0,1,NA
"6322","Sri Lanka","",2020-02-20,1,0,1,NA
"6323","Sri Lanka","",2020-02-21,1,0,1,NA
"6324","Sri Lanka","",2020-02-22,1,0,1,NA
"6325","Sri Lanka","",2020-02-23,1,0,1,NA
"6326","Sri Lanka","",2020-02-24,1,0,1,NA
"6327","Sri Lanka","",2020-02-25,1,0,1,NA
"6328","Sri Lanka","",2020-02-26,1,0,1,NA
"6329","Sri Lanka","",2020-02-27,1,0,1,NA
"6330","Sri Lanka","",2020-02-28,1,0,1,NA
"6331","Sri Lanka","",2020-02-29,1,0,1,NA
"6332","Sri Lanka","",2020-03-01,1,0,1,NA
"6333","Sri Lanka","",2020-03-02,1,0,1,NA
"6334","Sri Lanka","",2020-03-03,1,0,1,NA
"6335","Sri Lanka","",2020-03-04,1,0,1,NA
"6336","Sri Lanka","",2020-03-05,1,0,1,NA
"6337","Sri Lanka","",2020-03-06,1,0,1,NA
"6338","Sri Lanka","",2020-03-07,1,0,1,NA
"6339","Sri Lanka","",2020-03-08,1,0,1,NA
"6340","Sri Lanka","",2020-03-09,1,0,1,NA
"6341","Sri Lanka","",2020-03-10,1,0,1,NA
"6342","Sri Lanka","",2020-03-11,2,0,1,NA
"6343","Sri Lanka","",2020-03-12,2,0,1,NA
"6344","Sri Lanka","",2020-03-13,6,0,1,NA
"6345","Sri Lanka","",2020-03-14,10,0,1,NA
"6346","Sri Lanka","",2020-03-15,18,0,1,NA
"6347","Sri Lanka","",2020-03-16,28,0,1,NA
"6348","Sri Lanka","",2020-03-17,44,0,1,NA
"6349","Sri Lanka","",2020-03-18,51,0,1,NA
"6350","Sri Lanka","",2020-03-19,60,0,3,NA
"6351","Sri Lanka","",2020-03-20,73,0,3,NA
"6352","Sri Lanka","",2020-03-21,77,0,1,NA
"6353","Sri Lanka","",2020-03-22,82,0,3,79
"6354","Sri Lanka","",2020-03-23,97,0,2,95
"6355","Sri Lanka","",2020-03-24,102,0,2,100
"6356","Sri Lanka","",2020-03-25,102,0,3,99
"6357","St. Martin","",2020-03-09,2,0,0,NA
"6358","Sudan","",2020-03-13,1,1,0,NA
"6359","Sudan","",2020-03-14,1,1,0,NA
"6360","Sudan","",2020-03-15,1,1,0,NA
"6361","Sudan","",2020-03-16,1,1,0,NA
"6362","Sudan","",2020-03-17,1,1,0,NA
"6363","Sudan","",2020-03-18,2,1,0,NA
"6364","Sudan","",2020-03-19,2,1,0,NA
"6365","Sudan","",2020-03-20,2,1,0,NA
"6366","Sudan","",2020-03-21,2,1,0,NA
"6367","Sudan","",2020-03-22,2,1,0,1
"6368","Sudan","",2020-03-23,2,1,0,1
"6369","Sudan","",2020-03-24,3,1,0,2
"6370","Sudan","",2020-03-25,3,1,0,2
"6371","Suriname","",2020-03-14,1,0,0,NA
"6372","Suriname","",2020-03-15,1,0,0,NA
"6373","Suriname","",2020-03-16,1,0,0,NA
"6374","Suriname","",2020-03-17,1,0,0,NA
"6375","Suriname","",2020-03-18,1,0,0,NA
"6376","Suriname","",2020-03-19,1,0,0,NA
"6377","Suriname","",2020-03-20,4,0,0,NA
"6378","Suriname","",2020-03-21,4,0,0,NA
"6379","Suriname","",2020-03-22,5,0,0,5
"6380","Suriname","",2020-03-23,5,0,0,5
"6381","Suriname","",2020-03-24,7,0,0,7
"6382","Suriname","",2020-03-25,8,0,0,8
"6383","Sweden","",2020-01-31,1,0,0,NA
"6384","Sweden","",2020-02-01,1,0,0,NA
"6385","Sweden","",2020-02-02,1,0,0,NA
"6386","Sweden","",2020-02-03,1,0,0,NA
"6387","Sweden","",2020-02-04,1,0,0,NA
"6388","Sweden","",2020-02-05,1,0,0,NA
"6389","Sweden","",2020-02-06,1,0,0,NA
"6390","Sweden","",2020-02-07,1,0,0,NA
"6391","Sweden","",2020-02-08,1,0,0,NA
"6392","Sweden","",2020-02-09,1,0,0,NA
"6393","Sweden","",2020-02-10,1,0,0,NA
"6394","Sweden","",2020-02-11,1,0,0,NA
"6395","Sweden","",2020-02-12,1,0,0,NA
"6396","Sweden","",2020-02-13,1,0,0,NA
"6397","Sweden","",2020-02-14,1,0,0,NA
"6398","Sweden","",2020-02-15,1,0,0,NA
"6399","Sweden","",2020-02-16,1,0,0,NA
"6400","Sweden","",2020-02-17,1,0,0,NA
"6401","Sweden","",2020-02-18,1,0,0,NA
"6402","Sweden","",2020-02-19,1,0,0,NA
"6403","Sweden","",2020-02-20,1,0,0,NA
"6404","Sweden","",2020-02-21,1,0,0,NA
"6405","Sweden","",2020-02-22,1,0,0,NA
"6406","Sweden","",2020-02-23,1,0,0,NA
"6407","Sweden","",2020-02-24,1,0,0,NA
"6408","Sweden","",2020-02-25,1,0,0,NA
"6409","Sweden","",2020-02-26,2,0,0,NA
"6410","Sweden","",2020-02-27,7,0,0,NA
"6411","Sweden","",2020-02-28,7,0,0,NA
"6412","Sweden","",2020-02-29,12,0,0,NA
"6413","Sweden","",2020-03-01,14,0,0,NA
"6414","Sweden","",2020-03-02,15,0,0,NA
"6415","Sweden","",2020-03-03,21,0,0,NA
"6416","Sweden","",2020-03-04,35,0,0,NA
"6417","Sweden","",2020-03-05,94,0,0,NA
"6418","Sweden","",2020-03-06,101,0,0,NA
"6419","Sweden","",2020-03-07,161,0,0,NA
"6420","Sweden","",2020-03-08,203,0,0,NA
"6421","Sweden","",2020-03-09,248,0,1,NA
"6422","Sweden","",2020-03-10,355,0,1,NA
"6423","Sweden","",2020-03-11,500,1,1,NA
"6424","Sweden","",2020-03-12,599,1,1,NA
"6425","Sweden","",2020-03-13,814,1,1,NA
"6426","Sweden","",2020-03-14,961,2,1,NA
"6427","Sweden","",2020-03-15,1022,3,1,NA
"6428","Sweden","",2020-03-16,1103,6,1,NA
"6429","Sweden","",2020-03-17,1190,7,1,NA
"6430","Sweden","",2020-03-18,1279,10,1,NA
"6431","Sweden","",2020-03-19,1439,11,16,NA
"6432","Sweden","",2020-03-20,1639,16,16,NA
"6433","Sweden","",2020-03-21,1763,20,16,NA
"6434","Sweden","",2020-03-22,1931,21,16,1894
"6435","Sweden","",2020-03-23,2046,25,16,2005
"6436","Sweden","",2020-03-24,2286,36,16,2234
"6437","Sweden","",2020-03-25,2526,62,16,2448
"6438","Switzerland","",2020-02-25,1,0,0,NA
"6439","Switzerland","",2020-02-26,1,0,0,NA
"6440","Switzerland","",2020-02-27,8,0,0,NA
"6441","Switzerland","",2020-02-28,8,0,0,NA
"6442","Switzerland","",2020-02-29,18,0,0,NA
"6443","Switzerland","",2020-03-01,27,0,0,NA
"6444","Switzerland","",2020-03-02,42,0,0,NA
"6445","Switzerland","",2020-03-03,56,0,2,NA
"6446","Switzerland","",2020-03-04,90,0,3,NA
"6447","Switzerland","",2020-03-05,114,1,3,NA
"6448","Switzerland","",2020-03-06,214,1,3,NA
"6449","Switzerland","",2020-03-07,268,1,3,NA
"6450","Switzerland","",2020-03-08,337,2,3,NA
"6451","Switzerland","",2020-03-09,374,2,3,NA
"6452","Switzerland","",2020-03-10,491,3,3,NA
"6453","Switzerland","",2020-03-11,652,4,4,NA
"6454","Switzerland","",2020-03-12,652,4,4,NA
"6455","Switzerland","",2020-03-13,1139,11,4,NA
"6456","Switzerland","",2020-03-14,1359,13,4,NA
"6457","Switzerland","",2020-03-15,2200,14,4,NA
"6458","Switzerland","",2020-03-16,2200,14,4,NA
"6459","Switzerland","",2020-03-17,2700,27,4,NA
"6460","Switzerland","",2020-03-18,3028,28,15,NA
"6461","Switzerland","",2020-03-19,4075,41,15,NA
"6462","Switzerland","",2020-03-20,5294,54,15,NA
"6463","Switzerland","",2020-03-21,6575,75,15,NA
"6464","Switzerland","",2020-03-22,7474,98,131,7245
"6465","Switzerland","",2020-03-23,8795,120,131,8544
"6466","Switzerland","",2020-03-24,9877,122,131,9624
"6467","Switzerland","",2020-03-25,10897,153,131,10613
"6468","Syria","",2020-03-22,1,0,0,1
"6469","Syria","",2020-03-23,1,0,0,1
"6470","Syria","",2020-03-24,1,0,0,1
"6471","Syria","",2020-03-25,5,0,0,5
"6472","Taipei and environs","Taiwan",2020-03-10,47,1,17,NA
"6473","Taiwan","Taiwan",2020-01-22,1,0,0,NA
"6474","Taiwan","Taiwan",2020-01-23,1,0,0,NA
"6475","Taiwan","Taiwan",2020-01-24,3,0,0,NA
"6476","Taiwan","Taiwan",2020-01-25,3,0,0,NA
"6477","Taiwan","Taiwan",2020-01-26,4,0,0,NA
"6478","Taiwan","Taiwan",2020-01-27,5,0,0,NA
"6479","Taiwan","Taiwan",2020-01-28,8,0,0,NA
"6480","Taiwan","Taiwan",2020-01-29,8,0,0,NA
"6481","Taiwan","Taiwan",2020-01-30,9,0,0,NA
"6482","Taiwan","Taiwan",2020-01-31,10,0,0,NA
"6483","Taiwan","Taiwan",2020-02-01,10,0,0,NA
"6484","Taiwan","Taiwan",2020-02-02,10,0,0,NA
"6485","Taiwan","Taiwan",2020-02-03,10,0,0,NA
"6486","Taiwan","Taiwan",2020-02-04,11,0,0,NA
"6487","Taiwan","Taiwan",2020-02-05,11,0,0,NA
"6488","Taiwan","Taiwan",2020-02-06,16,0,1,NA
"6489","Taiwan","Taiwan",2020-02-07,16,0,1,NA
"6490","Taiwan","Taiwan",2020-02-08,17,0,1,NA
"6491","Taiwan","Taiwan",2020-02-09,18,0,1,NA
"6492","Taiwan","Taiwan",2020-02-10,18,0,1,NA
"6493","Taiwan","Taiwan",2020-02-11,18,0,1,NA
"6494","Taiwan","Taiwan",2020-02-12,18,0,1,NA
"6495","Taiwan","Taiwan",2020-02-13,18,0,1,NA
"6496","Taiwan","Taiwan",2020-02-14,18,0,2,NA
"6497","Taiwan","Taiwan",2020-02-15,18,0,2,NA
"6498","Taiwan","Taiwan",2020-02-16,20,1,2,NA
"6499","Taiwan","Taiwan",2020-02-17,22,1,2,NA
"6500","Taiwan","Taiwan",2020-02-18,22,1,2,NA
"6501","Taiwan","Taiwan",2020-02-19,23,1,2,NA
"6502","Taiwan","Taiwan",2020-02-20,24,1,2,NA
"6503","Taiwan","Taiwan",2020-02-21,26,1,2,NA
"6504","Taiwan","Taiwan",2020-02-22,26,1,2,NA
"6505","Taiwan","Taiwan",2020-02-23,28,1,2,NA
"6506","Taiwan","Taiwan",2020-02-24,30,1,5,NA
"6507","Taiwan","Taiwan",2020-02-25,31,1,5,NA
"6508","Taiwan","Taiwan",2020-02-26,32,1,5,NA
"6509","Taiwan","Taiwan",2020-02-27,32,1,5,NA
"6510","Taiwan","Taiwan",2020-02-28,34,1,6,NA
"6511","Taiwan","Taiwan",2020-02-29,39,1,9,NA
"6512","Taiwan","Taiwan",2020-03-01,40,1,9,NA
"6513","Taiwan","Taiwan",2020-03-02,41,1,12,NA
"6514","Taiwan","Taiwan",2020-03-03,42,1,12,NA
"6515","Taiwan","Taiwan",2020-03-04,42,1,12,NA
"6516","Taiwan","Taiwan",2020-03-05,44,1,12,NA
"6517","Taiwan","Taiwan",2020-03-06,45,1,12,NA
"6518","Taiwan","Taiwan",2020-03-07,45,1,12,NA
"6519","Taiwan","Taiwan",2020-03-08,45,1,13,NA
"6520","Taiwan","Taiwan",2020-03-09,45,1,15,NA
"6521","Taiwan*","",2020-03-11,48,1,17,NA
"6522","Taiwan*","",2020-03-12,49,1,20,NA
"6523","Taiwan*","",2020-03-13,50,1,20,NA
"6524","Taiwan*","",2020-03-14,53,1,20,NA
"6525","Taiwan*","",2020-03-15,59,1,20,NA
"6526","Taiwan*","",2020-03-16,67,1,20,NA
"6527","Taiwan*","",2020-03-17,77,1,22,NA
"6528","Taiwan*","",2020-03-18,100,1,22,NA
"6529","Taiwan*","",2020-03-19,108,1,26,NA
"6530","Taiwan*","",2020-03-20,135,2,26,NA
"6531","Taiwan*","",2020-03-21,153,2,28,NA
"6532","Taiwan*","",2020-03-22,169,2,28,139
"6533","Taiwan*","",2020-03-23,195,2,28,165
"6534","Taiwan*","",2020-03-24,215,2,29,184
"6535","Taiwan*","",2020-03-25,235,2,29,204
"6536","Tanzania","",2020-03-16,1,0,0,NA
"6537","Tanzania","",2020-03-17,1,0,0,NA
"6538","Tanzania","",2020-03-18,3,0,0,NA
"6539","Tanzania","",2020-03-19,6,0,0,NA
"6540","Tanzania","",2020-03-20,6,0,0,NA
"6541","Tanzania","",2020-03-21,6,0,0,NA
"6542","Tanzania","",2020-03-22,12,0,0,12
"6543","Tanzania","",2020-03-23,12,0,0,12
"6544","Tanzania","",2020-03-24,12,0,0,12
"6545","Tanzania","",2020-03-25,12,0,0,12
"6546","Thailand","",2020-01-22,2,0,0,NA
"6547","Thailand","",2020-01-23,3,0,0,NA
"6548","Thailand","",2020-01-24,5,0,0,NA
"6549","Thailand","",2020-01-25,7,0,0,NA
"6550","Thailand","",2020-01-26,8,0,2,NA
"6551","Thailand","",2020-01-27,8,0,2,NA
"6552","Thailand","",2020-01-28,14,0,5,NA
"6553","Thailand","",2020-01-29,14,0,5,NA
"6554","Thailand","",2020-01-30,14,0,5,NA
"6555","Thailand","",2020-01-31,19,0,5,NA
"6556","Thailand","",2020-02-01,19,0,5,NA
"6557","Thailand","",2020-02-02,19,0,5,NA
"6558","Thailand","",2020-02-03,19,0,5,NA
"6559","Thailand","",2020-02-04,25,0,5,NA
"6560","Thailand","",2020-02-05,25,0,5,NA
"6561","Thailand","",2020-02-06,25,0,5,NA
"6562","Thailand","",2020-02-07,25,0,5,NA
"6563","Thailand","",2020-02-08,32,0,10,NA
"6564","Thailand","",2020-02-09,32,0,10,NA
"6565","Thailand","",2020-02-10,32,0,10,NA
"6566","Thailand","",2020-02-11,33,0,10,NA
"6567","Thailand","",2020-02-12,33,0,10,NA
"6568","Thailand","",2020-02-13,33,0,12,NA
"6569","Thailand","",2020-02-14,33,0,12,NA
"6570","Thailand","",2020-02-15,33,0,12,NA
"6571","Thailand","",2020-02-16,34,0,14,NA
"6572","Thailand","",2020-02-17,35,0,15,NA
"6573","Thailand","",2020-02-18,35,0,15,NA
"6574","Thailand","",2020-02-19,35,0,15,NA
"6575","Thailand","",2020-02-20,35,0,15,NA
"6576","Thailand","",2020-02-21,35,0,17,NA
"6577","Thailand","",2020-02-22,35,0,17,NA
"6578","Thailand","",2020-02-23,35,0,21,NA
"6579","Thailand","",2020-02-24,35,0,21,NA
"6580","Thailand","",2020-02-25,37,0,22,NA
"6581","Thailand","",2020-02-26,40,0,22,NA
"6582","Thailand","",2020-02-27,40,0,22,NA
"6583","Thailand","",2020-02-28,41,0,28,NA
"6584","Thailand","",2020-02-29,42,0,28,NA
"6585","Thailand","",2020-03-01,42,1,28,NA
"6586","Thailand","",2020-03-02,43,1,31,NA
"6587","Thailand","",2020-03-03,43,1,31,NA
"6588","Thailand","",2020-03-04,43,1,31,NA
"6589","Thailand","",2020-03-05,47,1,31,NA
"6590","Thailand","",2020-03-06,48,1,31,NA
"6591","Thailand","",2020-03-07,50,1,31,NA
"6592","Thailand","",2020-03-08,50,1,31,NA
"6593","Thailand","",2020-03-09,50,1,31,NA
"6594","Thailand","",2020-03-10,53,1,33,NA
"6595","Thailand","",2020-03-11,59,1,34,NA
"6596","Thailand","",2020-03-12,70,1,34,NA
"6597","Thailand","",2020-03-13,75,1,35,NA
"6598","Thailand","",2020-03-14,82,1,35,NA
"6599","Thailand","",2020-03-15,114,1,35,NA
"6600","Thailand","",2020-03-16,147,1,35,NA
"6601","Thailand","",2020-03-17,177,1,41,NA
"6602","Thailand","",2020-03-18,212,1,42,NA
"6603","Thailand","",2020-03-19,272,1,42,NA
"6604","Thailand","",2020-03-20,322,1,42,NA
"6605","Thailand","",2020-03-21,411,1,42,NA
"6606","Thailand","",2020-03-22,599,1,44,554
"6607","Thailand","",2020-03-23,721,1,52,668
"6608","Thailand","",2020-03-24,827,4,52,771
"6609","Thailand","",2020-03-25,934,4,70,860
"6610","The Bahamas","",2020-03-16,1,0,0,NA
"6611","The Bahamas","",2020-03-17,1,0,0,NA
"6612","The Bahamas","",2020-03-18,1,0,0,NA
"6613","The Bahamas","",2020-03-19,0,0,0,NA
"6614","The Bahamas","",2020-03-20,0,0,0,NA
"6615","The Bahamas","",2020-03-21,0,0,0,NA
"6616","The Gambia","",2020-03-17,1,0,0,NA
"6617","The Gambia","",2020-03-18,0,0,0,NA
"6618","The Gambia","",2020-03-19,0,0,0,NA
"6619","The Gambia","",2020-03-20,0,0,0,NA
"6620","The Gambia","",2020-03-21,0,0,0,NA
"6621","Timor-Leste","",2020-03-22,1,0,0,1
"6622","Timor-Leste","",2020-03-23,1,0,0,1
"6623","Timor-Leste","",2020-03-24,1,0,0,1
"6624","Timor-Leste","",2020-03-25,1,0,0,1
"6625","Togo","",2020-03-06,1,0,0,NA
"6626","Togo","",2020-03-07,1,0,0,NA
"6627","Togo","",2020-03-08,1,0,0,NA
"6628","Togo","",2020-03-09,1,0,0,NA
"6629","Togo","",2020-03-10,1,0,0,NA
"6630","Togo","",2020-03-11,1,0,0,NA
"6631","Togo","",2020-03-12,1,0,0,NA
"6632","Togo","",2020-03-13,1,0,0,NA
"6633","Togo","",2020-03-14,1,0,0,NA
"6634","Togo","",2020-03-15,1,0,0,NA
"6635","Togo","",2020-03-16,1,0,0,NA
"6636","Togo","",2020-03-17,1,0,0,NA
"6637","Togo","",2020-03-18,1,0,0,NA
"6638","Togo","",2020-03-19,1,0,0,NA
"6639","Togo","",2020-03-20,9,0,1,NA
"6640","Togo","",2020-03-21,16,0,1,NA
"6641","Togo","",2020-03-22,16,0,0,16
"6642","Togo","",2020-03-23,18,0,0,18
"6643","Togo","",2020-03-24,20,0,1,19
"6644","Togo","",2020-03-25,23,0,1,22
"6645","Trinidad and Tobago","",2020-03-14,2,0,0,NA
"6646","Trinidad and Tobago","",2020-03-15,2,0,0,NA
"6647","Trinidad and Tobago","",2020-03-16,4,0,0,NA
"6648","Trinidad and Tobago","",2020-03-17,5,0,0,NA
"6649","Trinidad and Tobago","",2020-03-18,7,0,0,NA
"6650","Trinidad and Tobago","",2020-03-19,9,0,0,NA
"6651","Trinidad and Tobago","",2020-03-20,9,0,0,NA
"6652","Trinidad and Tobago","",2020-03-21,49,0,1,NA
"6653","Trinidad and Tobago","",2020-03-22,50,0,0,50
"6654","Trinidad and Tobago","",2020-03-23,51,0,0,51
"6655","Trinidad and Tobago","",2020-03-24,57,0,0,57
"6656","Trinidad and Tobago","",2020-03-25,60,1,0,59
"6657","Tunisia","",2020-03-04,1,0,0,NA
"6658","Tunisia","",2020-03-05,1,0,0,NA
"6659","Tunisia","",2020-03-06,1,0,0,NA
"6660","Tunisia","",2020-03-07,1,0,0,NA
"6661","Tunisia","",2020-03-08,2,0,0,NA
"6662","Tunisia","",2020-03-09,2,0,0,NA
"6663","Tunisia","",2020-03-10,5,0,0,NA
"6664","Tunisia","",2020-03-11,7,0,0,NA
"6665","Tunisia","",2020-03-12,7,0,0,NA
"6666","Tunisia","",2020-03-13,16,0,0,NA
"6667","Tunisia","",2020-03-14,18,0,0,NA
"6668","Tunisia","",2020-03-15,18,0,0,NA
"6669","Tunisia","",2020-03-16,20,0,0,NA
"6670","Tunisia","",2020-03-17,24,0,0,NA
"6671","Tunisia","",2020-03-18,29,0,0,NA
"6672","Tunisia","",2020-03-19,39,1,0,NA
"6673","Tunisia","",2020-03-20,54,1,0,NA
"6674","Tunisia","",2020-03-21,60,1,0,NA
"6675","Tunisia","",2020-03-22,75,3,1,71
"6676","Tunisia","",2020-03-23,89,3,1,85
"6677","Tunisia","",2020-03-24,114,4,1,109
"6678","Tunisia","",2020-03-25,173,5,2,166
"6679","Turkey","",2020-03-11,1,0,0,NA
"6680","Turkey","",2020-03-12,1,0,0,NA
"6681","Turkey","",2020-03-13,5,0,0,NA
"6682","Turkey","",2020-03-14,5,0,0,NA
"6683","Turkey","",2020-03-15,6,0,0,NA
"6684","Turkey","",2020-03-16,18,0,0,NA
"6685","Turkey","",2020-03-17,47,1,0,NA
"6686","Turkey","",2020-03-18,98,1,0,NA
"6687","Turkey","",2020-03-19,192,3,0,NA
"6688","Turkey","",2020-03-20,359,4,0,NA
"6689","Turkey","",2020-03-21,670,9,0,NA
"6690","Turkey","",2020-03-22,1236,30,0,1206
"6691","Turkey","",2020-03-23,1529,37,0,1492
"6692","Turkey","",2020-03-24,1872,44,0,1828
"6693","Turkey","",2020-03-25,2433,59,26,2348
"6694","Uganda","",2020-03-21,1,0,0,NA
"6695","Uganda","",2020-03-22,1,0,0,1
"6696","Uganda","",2020-03-23,9,0,0,9
"6697","Uganda","",2020-03-24,9,0,0,9
"6698","Uganda","",2020-03-25,14,0,0,14
"6699","UK","",2020-01-31,2,0,0,NA
"6700","UK","",2020-02-01,2,0,0,NA
"6701","UK","",2020-02-02,2,0,0,NA
"6702","UK","",2020-02-03,2,0,0,NA
"6703","UK","",2020-02-04,2,0,0,NA
"6704","UK","",2020-02-05,2,0,0,NA
"6705","UK","",2020-02-06,2,0,0,NA
"6706","UK","",2020-02-07,3,0,0,NA
"6707","UK","",2020-02-08,3,0,0,NA
"6708","UK","",2020-02-09,3,0,0,NA
"6709","UK","",2020-02-10,8,0,0,NA
"6710","UK","",2020-02-11,8,0,0,NA
"6711","UK","",2020-02-12,9,0,1,NA
"6712","UK","",2020-02-13,9,0,1,NA
"6713","UK","",2020-02-14,9,0,1,NA
"6714","UK","",2020-02-15,9,0,1,NA
"6715","UK","",2020-02-16,9,0,8,NA
"6716","UK","",2020-02-17,9,0,8,NA
"6717","UK","",2020-02-18,9,0,8,NA
"6718","UK","",2020-02-19,9,0,8,NA
"6719","UK","",2020-02-20,9,0,8,NA
"6720","UK","",2020-02-21,9,0,8,NA
"6721","UK","",2020-02-22,9,0,8,NA
"6722","UK","",2020-02-23,9,0,8,NA
"6723","UK","",2020-02-24,13,0,8,NA
"6724","UK","",2020-02-25,13,0,8,NA
"6725","UK","",2020-02-26,13,0,8,NA
"6726","UK","",2020-02-27,15,0,8,NA
"6727","UK","",2020-02-28,20,0,8,NA
"6728","UK","",2020-02-29,23,0,8,NA
"6729","UK","",2020-03-01,36,0,8,NA
"6730","UK","",2020-03-02,40,0,8,NA
"6731","UK","",2020-03-03,51,0,8,NA
"6732","UK","",2020-03-04,85,0,8,NA
"6733","UK","",2020-03-05,115,1,8,NA
"6734","UK","",2020-03-06,163,2,8,NA
"6735","UK","",2020-03-07,206,2,18,NA
"6736","UK","",2020-03-08,273,3,18,NA
"6737","UK","",2020-03-09,321,4,18,NA
"6738","UK","",2020-03-10,382,6,18,NA
"6739","Ukraine","",2020-03-03,1,0,0,NA
"6740","Ukraine","",2020-03-04,1,0,0,NA
"6741","Ukraine","",2020-03-05,1,0,0,NA
"6742","Ukraine","",2020-03-06,1,0,0,NA
"6743","Ukraine","",2020-03-07,1,0,0,NA
"6744","Ukraine","",2020-03-08,1,0,0,NA
"6745","Ukraine","",2020-03-09,1,0,0,NA
"6746","Ukraine","",2020-03-10,1,0,0,NA
"6747","Ukraine","",2020-03-11,1,0,0,NA
"6748","Ukraine","",2020-03-12,1,0,0,NA
"6749","Ukraine","",2020-03-13,3,1,0,NA
"6750","Ukraine","",2020-03-14,3,1,0,NA
"6751","Ukraine","",2020-03-15,3,1,0,NA
"6752","Ukraine","",2020-03-16,7,1,0,NA
"6753","Ukraine","",2020-03-17,14,2,0,NA
"6754","Ukraine","",2020-03-18,14,2,0,NA
"6755","Ukraine","",2020-03-19,16,2,0,NA
"6756","Ukraine","",2020-03-20,29,3,0,NA
"6757","Ukraine","",2020-03-21,47,3,1,NA
"6758","Ukraine","",2020-03-22,73,3,1,69
"6759","Ukraine","",2020-03-23,73,3,1,69
"6760","Ukraine","",2020-03-24,97,3,1,93
"6761","Ukraine","",2020-03-25,145,5,1,139
"6762","United Arab Emirates","",2020-01-29,4,0,0,NA
"6763","United Arab Emirates","",2020-01-30,4,0,0,NA
"6764","United Arab Emirates","",2020-01-31,4,0,0,NA
"6765","United Arab Emirates","",2020-02-01,4,0,0,NA
"6766","United Arab Emirates","",2020-02-02,5,0,0,NA
"6767","United Arab Emirates","",2020-02-03,5,0,0,NA
"6768","United Arab Emirates","",2020-02-04,5,0,0,NA
"6769","United Arab Emirates","",2020-02-05,5,0,0,NA
"6770","United Arab Emirates","",2020-02-06,5,0,0,NA
"6771","United Arab Emirates","",2020-02-07,5,0,0,NA
"6772","United Arab Emirates","",2020-02-08,7,0,0,NA
"6773","United Arab Emirates","",2020-02-09,7,0,0,NA
"6774","United Arab Emirates","",2020-02-10,8,0,0,NA
"6775","United Arab Emirates","",2020-02-11,8,0,0,NA
"6776","United Arab Emirates","",2020-02-12,8,0,1,NA
"6777","United Arab Emirates","",2020-02-13,8,0,1,NA
"6778","United Arab Emirates","",2020-02-14,8,0,1,NA
"6779","United Arab Emirates","",2020-02-15,8,0,3,NA
"6780","United Arab Emirates","",2020-02-16,9,0,4,NA
"6781","United Arab Emirates","",2020-02-17,9,0,4,NA
"6782","United Arab Emirates","",2020-02-18,9,0,4,NA
"6783","United Arab Emirates","",2020-02-19,9,0,4,NA
"6784","United Arab Emirates","",2020-02-20,9,0,4,NA
"6785","United Arab Emirates","",2020-02-21,9,0,4,NA
"6786","United Arab Emirates","",2020-02-22,13,0,4,NA
"6787","United Arab Emirates","",2020-02-23,13,0,4,NA
"6788","United Arab Emirates","",2020-02-24,13,0,4,NA
"6789","United Arab Emirates","",2020-02-25,13,0,4,NA
"6790","United Arab Emirates","",2020-02-26,13,0,4,NA
"6791","United Arab Emirates","",2020-02-27,13,0,4,NA
"6792","United Arab Emirates","",2020-02-28,19,0,5,NA
"6793","United Arab Emirates","",2020-02-29,21,0,5,NA
"6794","United Arab Emirates","",2020-03-01,21,0,5,NA
"6795","United Arab Emirates","",2020-03-02,21,0,5,NA
"6796","United Arab Emirates","",2020-03-03,27,0,5,NA
"6797","United Arab Emirates","",2020-03-04,27,0,5,NA
"6798","United Arab Emirates","",2020-03-05,29,0,5,NA
"6799","United Arab Emirates","",2020-03-06,29,0,5,NA
