"","Province.State","date","confirmed","deaths","recovered","confirmed_growth_rate","death_growth_rate","recovered_growth_rate","death_rate","recovered_rate","conf_growth_rate_ma","death_growth_rate_ma","recovered_growth_rate_ma","diff_confirmed","diff_deaths","diff_recovered"
"Florida-2020-02-19","Florida","2020-02-19",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-20","Florida","2020-02-20",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-21","Florida","2020-02-21",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-22","Florida","2020-02-22",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-23","Florida","2020-02-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-24","Florida","2020-02-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-25","Florida","2020-02-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-26","Florida","2020-02-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-27","Florida","2020-02-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-28","Florida","2020-02-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-29","Florida","2020-02-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-03-01","Florida","2020-03-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-03-02","Florida","2020-03-02",1,0,0,1,0,0,NA,NA,NA,NA,NA,1,0,0
"Florida-2020-03-03","Florida","2020-03-03",2,0,0,0.5,0,0,NA,NA,NA,NA,NA,1,0,0
"Florida-2020-03-04","Florida","2020-03-04",2,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-03-05","Florida","2020-03-05",3,0,0,0.333333333333333,0,0,NA,NA,NA,NA,NA,1,0,0
"Florida-2020-03-06","Florida","2020-03-06",3,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-03-07","Florida","2020-03-07",7,0,0,0.571428571428571,0,0,NA,NA,NA,NA,NA,4,0,0
"Florida-2020-03-08","Florida","2020-03-08",10,2,0,0.3,1,0,NA,NA,NA,NA,NA,3,2,0
"Florida-2020-03-09","Florida","2020-03-09",13,2,0,0.230769230769231,0,0,NA,NA,NA,NA,NA,3,0,0
"Florida-2020-03-10","Florida","2020-03-10",15,2,0,0.133333333333333,0,0,NA,NA,NA,NA,NA,2,0,0
"Florida-2020-03-11","Florida","2020-03-11",28,2,0,0.464285714285714,0,0,NA,NA,NA,NA,NA,13,0,0
"Florida-2020-03-12","Florida","2020-03-12",35,2,0,0.2,0,0,NA,NA,NA,NA,NA,7,0,0
"Florida-2020-03-13","Florida","2020-03-13",50,2,0,0.3,0,0,NA,NA,NA,NA,NA,15,0,0
"Florida-2020-03-14","Florida","2020-03-14",76,3,0,0.342105263157895,0.333333333333333,0,NA,NA,NA,NA,NA,26,1,0
"Florida-2020-03-15","Florida","2020-03-15",115,4,0,0.339130434782609,0.25,0,NA,NA,0.329104282445244,NA,NA,39,1,0
"Florida-2020-03-16","Florida","2020-03-16",155,5,0,0.258064516129032,0.2,0,NA,NA,0.287860042813907,NA,NA,40,1,0
"Florida-2020-03-17","Florida","2020-03-17",216,6,0,0.282407407407407,0.166666666666667,0,NA,NA,0.304341524295389,NA,NA,61,1,0
"Florida-2020-03-18","Florida","2020-03-18",314,7,0,0.312101910828025,0.142857142857143,0,NA,NA,0.306761906460994,NA,NA,98,1,0
"Florida-2020-03-19","Florida","2020-03-19",417,9,0,0.247002398081535,0.222222222222222,0,NA,NA,0.287741333445722,NA,NA,103,2,0
"Florida-2020-03-20","Florida","2020-03-20",563,10,0,0.259325044404973,0.1,0,NA,NA,0.271780255370195,NA,NA,146,1,0
"Florida-2020-03-21","Florida","2020-03-21",659,13,0,0.14567526555387,0.230769230769231,0,NA,NA,0.249302405255162,NA,NA,96,3,0
"Florida-2020-03-22","Florida","2020-03-22",830,13,0,0.206024096385542,0,0,NA,NA,0.234025743050789,NA,NA,171,0,0
"Florida-2020-03-23","Florida","2020-03-23",830,13,0,0,0,0,NA,NA,0.171605360885184,NA,NA,0,0,0
"Georgia-2020-01-22","Georgia","2020-01-22",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia-2020-01-23","Georgia","2020-01-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-01-24","Georgia","2020-01-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-01-25","Georgia","2020-01-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-01-26","Georgia","2020-01-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-01-27","Georgia","2020-01-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-01-28","Georgia","2020-01-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-01-29","Georgia","2020-01-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-01-30","Georgia","2020-01-30",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-01-31","Georgia","2020-01-31",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-01","Georgia","2020-02-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-02","Georgia","2020-02-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-03","Georgia","2020-02-03",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-04","Georgia","2020-02-04",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-05","Georgia","2020-02-05",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-06","Georgia","2020-02-06",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-07","Georgia","2020-02-07",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-08","Georgia","2020-02-08",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-09","Georgia","2020-02-09",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-10","Georgia","2020-02-10",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-11","Georgia","2020-02-11",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-12","Georgia","2020-02-12",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-13","Georgia","2020-02-13",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-14","Georgia","2020-02-14",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-15","Georgia","2020-02-15",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-16","Georgia","2020-02-16",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-17","Georgia","2020-02-17",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-18","Georgia","2020-02-18",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-19","Georgia","2020-02-19",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-20","Georgia","2020-02-20",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-21","Georgia","2020-02-21",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-22","Georgia","2020-02-22",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-23","Georgia","2020-02-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-24","Georgia","2020-02-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-25","Georgia","2020-02-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-26","Georgia","2020-02-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-27","Georgia","2020-02-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-28","Georgia","2020-02-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-02-29","Georgia","2020-02-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-03-01","Georgia","2020-03-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-03-02","Georgia","2020-03-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-03-03","Georgia","2020-03-03",2,0,0,1,0,0,NA,NA,NA,NA,NA,2,0,0
"Georgia-2020-03-04","Georgia","2020-03-04",2,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-03-05","Georgia","2020-03-05",2,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-03-06","Georgia","2020-03-06",3,0,0,0.333333333333333,0,0,NA,NA,NA,NA,NA,1,0,0
"Georgia-2020-03-07","Georgia","2020-03-07",5,0,0,0.4,0,0,NA,NA,NA,NA,NA,2,0,0
"Georgia-2020-03-08","Georgia","2020-03-08",5,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Georgia-2020-03-09","Georgia","2020-03-09",10,0,0,0.5,0,0,NA,NA,NA,NA,NA,5,0,0
"Georgia-2020-03-10","Georgia","2020-03-10",17,0,0,0.411764705882353,0,0,NA,NA,NA,NA,NA,7,0,0
"Georgia-2020-03-11","Georgia","2020-03-11",23,0,0,0.260869565217391,0,0,NA,NA,NA,NA,NA,6,0,0
"Georgia-2020-03-12","Georgia","2020-03-12",31,1,0,0.258064516129032,1,0,NA,NA,NA,NA,NA,8,1,0
"Georgia-2020-03-13","Georgia","2020-03-13",42,1,0,0.261904761904762,0,0,NA,NA,NA,NA,NA,11,0,0
"Georgia-2020-03-14","Georgia","2020-03-14",66,1,0,0.363636363636364,0,0,NA,NA,NA,NA,NA,24,0,0
"Georgia-2020-03-15","Georgia","2020-03-15",99,1,0,0.333333333333333,0,0,NA,NA,NA,NA,NA,33,0,0
"Georgia-2020-03-16","Georgia","2020-03-16",121,1,0,0.181818181818182,0,0,NA,NA,0.279751431364335,NA,NA,22,0,0
"Georgia-2020-03-17","Georgia","2020-03-17",146,1,0,0.171232876712329,0,0,NA,NA,0.262385103480994,NA,NA,25,0,0
"Georgia-2020-03-18","Georgia","2020-03-18",199,3,0,0.266331658291457,0.666666666666667,0,NA,NA,0.263270482758333,NA,NA,53,2,0
"Georgia-2020-03-19","Georgia","2020-03-19",287,10,0,0.306620209059233,0.7,0,NA,NA,0.251867251842907,NA,NA,88,7,0
"Georgia-2020-03-20","Georgia","2020-03-20",420,13,0,0.316666666666667,0.230769230769231,0,NA,NA,0.248533918509574,NA,NA,133,3,0
"Georgia-2020-03-21","Georgia","2020-03-21",507,14,0,0.171597633136095,0.0714285714285714,0,NA,NA,0.246489808773156,NA,NA,87,1,0
"Georgia-2020-03-22","Georgia","2020-03-22",600,23,0,0.155,0.391304347826087,0,NA,NA,0.24324323343069,NA,NA,93,9,0
"Georgia-2020-03-23","Georgia","2020-03-23",600,23,0,0,0,0,NA,NA,0.189976901772399,NA,NA,0,0,0
"Illinois-2020-01-22","Illinois","2020-01-22",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Illinois-2020-01-23","Illinois","2020-01-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-01-24","Illinois","2020-01-24",1,0,0,1,0,0,NA,NA,NA,NA,NA,1,0,0
"Illinois-2020-01-25","Illinois","2020-01-25",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-01-26","Illinois","2020-01-26",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-01-27","Illinois","2020-01-27",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-01-28","Illinois","2020-01-28",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-01-29","Illinois","2020-01-29",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-01-30","Illinois","2020-01-30",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-01-31","Illinois","2020-01-31",2,0,0,0.5,0,0,NA,NA,NA,NA,NA,1,0,0
"Illinois-2020-02-01","Illinois","2020-02-01",2,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-02","Illinois","2020-02-02",2,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-03","Illinois","2020-02-03",2,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-04","Illinois","2020-02-04",2,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-05","Illinois","2020-02-05",2,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-06","Illinois","2020-02-06",2,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-07","Illinois","2020-02-07",2,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-08","Illinois","2020-02-08",2,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-09","Illinois","2020-02-09",2,0,2,0,0,1,NA,NA,NA,NA,NA,0,0,2
"Illinois-2020-02-10","Illinois","2020-02-10",2,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-11","Illinois","2020-02-11",2,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-12","Illinois","2020-02-12",2,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-13","Illinois","2020-02-13",2,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-14","Illinois","2020-02-14",2,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-15","Illinois","2020-02-15",2,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-16","Illinois","2020-02-16",2,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-17","Illinois","2020-02-17",2,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-18","Illinois","2020-02-18",2,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-19","Illinois","2020-02-19",2,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-20","Illinois","2020-02-20",2,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-21","Illinois","2020-02-21",2,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-22","Illinois","2020-02-22",2,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-23","Illinois","2020-02-23",2,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-24","Illinois","2020-02-24",2,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-25","Illinois","2020-02-25",2,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-26","Illinois","2020-02-26",2,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-27","Illinois","2020-02-27",2,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-28","Illinois","2020-02-28",2,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-02-29","Illinois","2020-02-29",2,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-03-01","Illinois","2020-03-01",3,0,2,0.333333333333333,0,0,NA,NA,NA,NA,NA,1,0,0
"Illinois-2020-03-02","Illinois","2020-03-02",4,0,2,0.25,0,0,NA,NA,NA,NA,NA,1,0,0
"Illinois-2020-03-03","Illinois","2020-03-03",4,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-03-04","Illinois","2020-03-04",4,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-03-05","Illinois","2020-03-05",5,0,2,0.2,0,0,NA,NA,NA,NA,NA,1,0,0
"Illinois-2020-03-06","Illinois","2020-03-06",5,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-03-07","Illinois","2020-03-07",6,0,2,0.166666666666667,0,0,NA,NA,NA,NA,NA,1,0,0
"Illinois-2020-03-08","Illinois","2020-03-08",7,0,2,0.142857142857143,0,0,NA,NA,NA,NA,NA,1,0,0
"Illinois-2020-03-09","Illinois","2020-03-09",7,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Illinois-2020-03-10","Illinois","2020-03-10",12,0,2,0.416666666666667,0,0,NA,NA,NA,NA,NA,5,0,0
"Illinois-2020-03-11","Illinois","2020-03-11",25,0,2,0.52,0,0,NA,NA,NA,NA,NA,13,0,0
"Illinois-2020-03-12","Illinois","2020-03-12",32,0,2,0.21875,0,0,NA,NA,NA,NA,NA,7,0,0
"Illinois-2020-03-13","Illinois","2020-03-13",46,0,2,0.304347826086957,0,0,NA,NA,NA,NA,NA,14,0,0
"Illinois-2020-03-14","Illinois","2020-03-14",64,0,2,0.28125,0,0,NA,NA,NA,NA,NA,18,0,0
"Illinois-2020-03-15","Illinois","2020-03-15",93,0,2,0.311827956989247,0,0,NA,NA,NA,NA,NA,29,0,0
"Illinois-2020-03-16","Illinois","2020-03-16",105,0,2,0.114285714285714,0,0,NA,NA,0.246092299472384,NA,NA,12,0,0
"Illinois-2020-03-17","Illinois","2020-03-17",161,1,2,0.347826086956522,1,0,NA,NA,0.271907516863688,NA,NA,56,1,0
"Illinois-2020-03-18","Illinois","2020-03-18",162,1,0,0.00617283950617284,0,-Inf,NA,NA,0.212272519547531,NA,NA,1,0,-2
"Illinois-2020-03-19","Illinois","2020-03-19",422,4,0,0.616113744075829,0.75,0,NA,NA,0.279245268362697,NA,NA,260,3,0
"Illinois-2020-03-20","Illinois","2020-03-20",585,5,0,0.278632478632479,0.2,0,NA,NA,0.272606172691343,NA,NA,163,1,0
"Illinois-2020-03-21","Illinois","2020-03-21",753,6,0,0.223107569721116,0.166666666666667,0,NA,NA,0.294370543778424,NA,NA,168,1,0
"Illinois-2020-03-22","Illinois","2020-03-22",1049,9,0,0.282173498570067,0.333333333333333,0,NA,NA,0.281240026101133,NA,NA,296,3,0
"Illinois-2020-03-23","Illinois","2020-03-23",1049,9,0,0,0,0,NA,NA,0.280005458199898,NA,NA,0,0,0
"Indiana-2020-01-22","Indiana","2020-01-22",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiana-2020-01-23","Indiana","2020-01-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-01-24","Indiana","2020-01-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-01-25","Indiana","2020-01-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-01-26","Indiana","2020-01-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-01-27","Indiana","2020-01-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-01-28","Indiana","2020-01-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-01-29","Indiana","2020-01-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-01-30","Indiana","2020-01-30",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-01-31","Indiana","2020-01-31",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-01","Indiana","2020-02-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-02","Indiana","2020-02-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-03","Indiana","2020-02-03",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-04","Indiana","2020-02-04",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-05","Indiana","2020-02-05",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-06","Indiana","2020-02-06",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-07","Indiana","2020-02-07",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-08","Indiana","2020-02-08",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-09","Indiana","2020-02-09",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-10","Indiana","2020-02-10",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-11","Indiana","2020-02-11",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-12","Indiana","2020-02-12",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-13","Indiana","2020-02-13",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-14","Indiana","2020-02-14",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-15","Indiana","2020-02-15",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-16","Indiana","2020-02-16",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-17","Indiana","2020-02-17",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-18","Indiana","2020-02-18",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-19","Indiana","2020-02-19",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-20","Indiana","2020-02-20",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-21","Indiana","2020-02-21",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-22","Indiana","2020-02-22",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-23","Indiana","2020-02-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-24","Indiana","2020-02-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-25","Indiana","2020-02-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-26","Indiana","2020-02-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-27","Indiana","2020-02-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-28","Indiana","2020-02-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-02-29","Indiana","2020-02-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-03-01","Indiana","2020-03-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-03-02","Indiana","2020-03-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-03-03","Indiana","2020-03-03",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-03-04","Indiana","2020-03-04",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-03-05","Indiana","2020-03-05",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-03-06","Indiana","2020-03-06",1,0,0,1,0,0,NA,NA,NA,NA,NA,1,0,0
"Indiana-2020-03-07","Indiana","2020-03-07",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-03-08","Indiana","2020-03-08",2,0,0,0.5,0,0,NA,NA,NA,NA,NA,1,0,0
"Indiana-2020-03-09","Indiana","2020-03-09",3,0,0,0.333333333333333,0,0,NA,NA,NA,NA,NA,1,0,0
"Indiana-2020-03-10","Indiana","2020-03-10",6,0,0,0.5,0,0,NA,NA,NA,NA,NA,3,0,0
"Indiana-2020-03-11","Indiana","2020-03-11",11,0,0,0.454545454545455,0,0,NA,NA,NA,NA,NA,5,0,0
"Indiana-2020-03-12","Indiana","2020-03-12",13,0,0,0.153846153846154,0,0,NA,NA,NA,NA,NA,2,0,0
"Indiana-2020-03-13","Indiana","2020-03-13",13,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Indiana-2020-03-14","Indiana","2020-03-14",16,0,0,0.1875,0,0,NA,NA,NA,NA,NA,3,0,0
"Indiana-2020-03-15","Indiana","2020-03-15",20,0,0,0.2,0,0,NA,NA,NA,NA,NA,4,0,0
"Indiana-2020-03-16","Indiana","2020-03-16",25,1,0,0.2,1,0,NA,NA,NA,NA,NA,5,1,0
"Indiana-2020-03-17","Indiana","2020-03-17",30,2,0,0.166666666666667,0.5,0,NA,NA,NA,NA,NA,5,1,0
"Indiana-2020-03-18","Indiana","2020-03-18",39,2,0,0.230769230769231,0,0,NA,NA,NA,NA,NA,9,0,0
"Indiana-2020-03-19","Indiana","2020-03-19",60,2,0,0.35,0,0,NA,NA,NA,NA,NA,21,0,0
"Indiana-2020-03-20","Indiana","2020-03-20",86,2,0,0.302325581395349,0,0,NA,NA,NA,NA,NA,26,0,0
"Indiana-2020-03-21","Indiana","2020-03-21",128,4,0,0.328125,0.5,0,NA,NA,0.275577295766249,NA,NA,42,2,0
"Indiana-2020-03-22","Indiana","2020-03-22",201,6,0,0.36318407960199,0.333333333333333,0,NA,NA,0.314880778353314,NA,NA,73,2,0
"Indiana-2020-03-23","Indiana","2020-03-23",201,6,0,0,0,0,NA,NA,0.268726932199468,NA,NA,0,0,0
"Louisiana-2020-01-22","Louisiana","2020-01-22",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Louisiana-2020-01-23","Louisiana","2020-01-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-01-24","Louisiana","2020-01-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-01-25","Louisiana","2020-01-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-01-26","Louisiana","2020-01-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-01-27","Louisiana","2020-01-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-01-28","Louisiana","2020-01-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-01-29","Louisiana","2020-01-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-01-30","Louisiana","2020-01-30",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-01-31","Louisiana","2020-01-31",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
