"","Country.Region","date","confirmed","deaths","recovered","confirmed_growth_rate","death_growth_rate","recovered_growth_rate","death_rate","recovered_rate","active","active_lag14","active_lag7","confirmed_lag7","confirmed_lag14","new_confirmed","new_deaths","new_recovered","new_confirmed_lag7","new_confirmed_lag14","conf_growth_rate_ma","death_growth_rate_ma","recovered_growth_rate_ma","diff_confirmed","diff_deaths","diff_recovered"
"Germany-2020-03-03","Germany","2020-03-03",196,0,16,0.188775510204082,0,0,NA,NA,180,4,3,17,16,37,0,0,1,0,0.2395089739153,NA,NA,37,0,0
"Germany-2020-03-04","Germany","2020-03-04",262,0,16,0.251908396946565,0,0,NA,NA,246,4,12,27,16,66,0,0,10,0,0.281557319971279,NA,NA,66,0,0
"Germany-2020-03-05","Germany","2020-03-05",482,0,16,0.45643153526971,0,0,NA,NA,466,4,30,46,16,220,0,0,19,0,0.294362614366993,NA,NA,220,0,0
"Germany-2020-03-06","Germany","2020-03-06",670,0,17,0.280597014925373,0,0.0588235294117647,NA,NA,653,2,32,48,16,188,0,1,2,0,0.272020478890529,NA,NA,188,0,1
"Germany-2020-03-07","Germany","2020-03-07",799,0,18,0.161451814768461,0,0.0555555555555556,NA,NA,781,2,63,79,16,129,0,1,31,0,0.267832854422838,NA,NA,129,0,1
"Germany-2020-03-08","Germany","2020-03-08",1040,0,18,0.231730769230769,0,0,NA,NA,1022,2,114,130,16,241,0,0,51,0,0.276423906228175,NA,NA,241,0,0
"Germany-2020-03-09","Germany","2020-03-09",1176,2,18,0.115646258503401,1,0,NA,NA,1156,2,143,159,16,136,2,0,29,0,0.249171478539543,NA,NA,136,2,0
"Germany-2020-03-10","Germany","2020-03-10",1457,2,18,0.192862045298559,0,0,NA,NA,1437,3,180,196,17,281,0,0,37,1,0.196457580545313,NA,NA,281,0,0
"Germany-2020-03-11","Germany","2020-03-11",1908,3,25,0.236373165618449,0.333333333333333,0.28,NA,NA,1880,12,246,262,27,451,1,7,66,10,0.187612810683928,NA,NA,451,1,7
"Germany-2020-03-12","Germany","2020-03-12",2078,3,25,0.0818094321462945,0,0,NA,NA,2050,30,466,482,46,170,0,0,220,19,0.171684334159494,NA,NA,170,0,0
"Germany-2020-03-13","Germany","2020-03-13",3675,7,46,0.434557823129252,0.571428571428571,0.456521739130435,NA,NA,3622,32,653,670,48,1597,4,21,188,2,0.212249744939191,NA,NA,1597,4,21
"Germany-2020-03-14","Germany","2020-03-14",4585,9,46,0.198473282442748,0.222222222222222,0,NA,NA,4530,63,781,799,79,910,2,0,129,31,0.22881514972706,NA,NA,910,2,0
"Germany-2020-03-15","Germany","2020-03-15",5795,11,46,0.208800690250216,0.181818181818182,0,NA,NA,5738,114,1022,1040,130,1210,2,0,241,51,0.232002878717392,NA,NA,1210,2,0
"Germany-2020-03-16","Germany","2020-03-16",7272,17,67,0.203107810781078,0.352941176470588,0.313432835820896,NA,NA,7188,143,1156,1176,159,1477,6,21,136,29,0.225349807749918,NA,NA,1477,6,21
"Germany-2020-03-17","Germany","2020-03-17",9257,24,67,0.214432321486443,0.291666666666667,0,NA,NA,9166,180,1437,1457,196,1985,7,0,281,37,0.251874385617947,NA,NA,1985,7,0
"Germany-2020-03-18","Germany","2020-03-18",12327,28,105,0.249046807820232,0.142857142857143,0.361904761904762,NA,0.00851788756388416,12194,246,1880,1908,262,3070,4,38,451,66,0.214772182556143,NA,0.135067519545131,3070,4,38
"Germany-2020-03-19","Germany","2020-03-19",15320,44,113,0.195365535248042,0.363636363636364,0.0707964601769911,NA,0.00737597911227154,15163,466,2050,2078,482,2993,16,8,170,220,0.214150633117202,NA,0.14922681158053,2993,16,8
"Germany-2020-03-20","Germany","2020-03-20",19848,67,180,0.22813381700927,0.343283582089552,0.372222222222222,NA,0.0090689238210399,19601,653,3622,3675,670,4528,23,67,1597,188,0.218017258469013,NA,0.223671256024974,4528,23,67
"Germany-2020-03-21","Germany","2020-03-21",22213,84,233,0.106469184711655,0.202380952380952,0.227467811158798,NA,0.0104893530815288,21896,781,4530,4585,799,2365,17,53,910,129,0.198689533255128,NA,0.206478251092555,2365,17,53
"Germany-2020-03-22","Germany","2020-03-22",24873,94,266,0.10694327182085,0.106382978723404,0.12406015037594,NA,0.010694327182085,24513,1022,5738,5795,1040,2660,10,33,1210,241,0.17719172332201,NA,0.231290281167743,2660,10,33
"Germany-2020-03-23","Germany","2020-03-23",29056,123,266,0.143963381057269,0.235772357723577,0,0.00423320484581498,0.00915473568281938,28667,1156,7188,7272,1176,4183,29,0,1477,136,0.156175037969417,0.25029124691077,0.15890932878679,4183,29,0
"Iran-2020-01-22","Iran","2020-01-22",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Iran-2020-01-23","Iran","2020-01-23",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-01-24","Iran","2020-01-24",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-01-25","Iran","2020-01-25",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-01-26","Iran","2020-01-26",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-01-27","Iran","2020-01-27",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-01-28","Iran","2020-01-28",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-01-29","Iran","2020-01-29",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,0,0
"Iran-2020-01-30","Iran","2020-01-30",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-01-31","Iran","2020-01-31",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-02-01","Iran","2020-02-01",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-02-02","Iran","2020-02-02",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-02-03","Iran","2020-02-03",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-02-04","Iran","2020-02-04",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-02-05","Iran","2020-02-05",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0
"Iran-2020-02-06","Iran","2020-02-06",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-02-07","Iran","2020-02-07",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-02-08","Iran","2020-02-08",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-02-09","Iran","2020-02-09",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-02-10","Iran","2020-02-10",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-02-11","Iran","2020-02-11",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-02-12","Iran","2020-02-12",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-02-13","Iran","2020-02-13",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-02-14","Iran","2020-02-14",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-02-15","Iran","2020-02-15",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-02-16","Iran","2020-02-16",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-02-17","Iran","2020-02-17",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-02-18","Iran","2020-02-18",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Iran-2020-02-19","Iran","2020-02-19",2,2,0,1,1,0,NA,NA,0,0,0,0,0,2,2,0,0,0,NA,NA,NA,2,2,0
"Iran-2020-02-20","Iran","2020-02-20",5,2,0,0.6,0,0,NA,NA,3,0,0,0,0,3,0,0,0,0,NA,NA,NA,3,0,0
"Iran-2020-02-21","Iran","2020-02-21",18,4,0,0.722222222222222,0.5,0,NA,NA,14,0,0,0,0,13,2,0,0,0,NA,NA,NA,13,2,0
"Iran-2020-02-22","Iran","2020-02-22",28,5,0,0.357142857142857,0.2,0,NA,NA,23,0,0,0,0,10,1,0,0,0,NA,NA,NA,10,1,0
"Iran-2020-02-23","Iran","2020-02-23",43,8,0,0.348837209302326,0.375,0,NA,NA,35,0,0,0,0,15,3,0,0,0,NA,NA,NA,15,3,0
"Iran-2020-02-24","Iran","2020-02-24",61,12,0,0.295081967213115,0.333333333333333,0,NA,NA,49,0,0,0,0,18,4,0,0,0,NA,NA,NA,18,4,0
"Iran-2020-02-25","Iran","2020-02-25",95,16,0,0.357894736842105,0.25,0,NA,NA,79,0,0,0,0,34,4,0,0,0,NA,NA,NA,34,4,0
"Iran-2020-02-26","Iran","2020-02-26",139,19,49,0.316546762589928,0.157894736842105,1,NA,NA,71,0,0,2,0,44,3,49,2,0,0.335100706618066,NA,NA,44,3,49
"Iran-2020-02-27","Iran","2020-02-27",245,26,49,0.43265306122449,0.269230769230769,0,NA,NA,170,0,3,5,0,106,7,0,3,0,0.350202747434393,NA,NA,106,7,0
"Iran-2020-02-28","Iran","2020-02-28",388,34,73,0.368556701030928,0.235294117647059,0.328767123287671,NA,NA,281,0,14,18,0,143,8,24,13,0,0.354146645780113,NA,NA,143,8,24
"Iran-2020-02-29","Iran","2020-02-29",593,43,123,0.345699831365936,0.209302325581395,0.40650406504065,NA,0.207419898819562,427,0,23,28,0,205,9,50,10,0,0.364270218610677,NA,0.347054237665664,205,9,50
"Iran-2020-03-01","Iran","2020-03-01",978,54,175,0.393660531697341,0.203703703703704,0.297142857142857,NA,0.178936605316973,749,0,35,43,0,385,11,52,15,0,0.371423377581725,NA,0.406482809094236,385,11,52
"Iran-2020-03-02","Iran","2020-03-02",1501,66,291,0.348434377081945,0.181818181818182,0.398625429553265,NA,0.193870752831446,1144,0,49,61,0,523,12,116,18,0,0.377800900480128,NA,0.286207895004889,523,12,116
"Iran-2020-03-03","Iran","2020-03-03",2336,77,291,0.357448630136986,0.142857142857143,0,NA,0.124571917808219,1968,0,79,95,0,835,11,0,34,0,0.362760014262627,NA,0.286207895004889,835,11,0
"Iran-2020-03-04","Iran","2020-03-04",2922,92,552,0.200547570157426,0.16304347826087,0.472826086956522,NA,0.188911704312115,2278,0,71,139,2,586,15,261,44,2,0.329158188087927,NA,0.315019687738659,586,15,261
"Iran-2020-03-05","Iran","2020-03-05",3513,107,739,0.168232280102477,0.14018691588785,0.253044654939107,0.0304582977512098,0.210361514375178,2667,3,170,245,5,591,15,187,106,3,0.293664677835235,0.16632188450555,0.28432780571835,591,15,187
"Iran-2020-03-06","Iran","2020-03-06",4747,124,913,0.259953654939962,0.137096774193548,0.190580503833516,0.0261217611122814,0.192331999157363,3710,14,281,388,18,1234,17,174,143,13,0.266923302483759,0.153000498603519,0.263015335056482,1234,17,174
"Iran-2020-03-07","Iran","2020-03-07",5823,145,1669,0.184784475356346,0.144827586206897,0.452965847813062,0.0249012536493217,0.286622016142882,4009,23,427,593,28,1076,21,756,205,10,0.234193322138639,0.145602379481262,0.273883418708441,1076,21,756
"Iran-2020-03-08","Iran","2020-03-08",6566,194,2134,0.113158696314347,0.252577319587629,0.217900656044986,0.0295461468169357,0.325007614986293,4238,35,749,978,43,743,49,465,385,15,0.185335335374111,0.167546414827359,0.317463549917438,743,49,465
"Iran-2020-03-09","Iran","2020-03-09",7161,237,2394,0.083088954056696,0.181434599156118,0.108604845446951,0.0330959363217428,0.334310850439883,4530,49,1144,1501,61,595,43,260,523,18,0.161843612153965,0.171224639006408,0.244619301615524,595,43,260
"Iran-2020-03-10","Iran","2020-03-10",8042,291,2731,0.109549863218105,0.185567010309278,0.123398022702307,0.0361850285998508,0.339592141258393,5020,79,1968,2336,95,881,54,337,835,34,0.150107128777091,0.180300657890694,0.218689975168164,881,54,337
"Iran-2020-03-11","Iran","2020-03-11",9000,354,2959,0.106444444444444,0.177966101694915,0.0770530584656979,0.0393333333333333,0.328777777777778,5687,71,2278,2922,139,958,63,228,586,44,0.119405286677988,0.188474523390967,0.195984486094601,958,63,228
"Iran-2020-03-12","Iran","2020-03-12",10075,429,2959,0.106699751861042,0.174825174825175,0,0.0425806451612903,0.293697270471464,6687,170,2667,3513,245,1075,75,0,591,106,0.103788341978927,0.194474041114623,0.105391316531988,1075,75,0
"Iran-2020-03-13","Iran","2020-03-13",11364,514,2959,0.113428370292151,0.165369649805447,0,0.0452305526223161,0.260383667722633,7891,281,3710,4747,388,1289,85,0,1234,143,0.103842276774488,0.177032507158187,0.0618111853229911,1289,85,0
"Iran-2020-03-14","Iran","2020-03-14",12729,611,2959,0.107235446617959,0.158756137479542,0,0.048000628486134,0.232461308822374,9159,427,4009,5823,593,1365,97,0,1076,205,0.10867157528674,0.172496814822872,0.0400902162336009,1365,97,0
"Iran-2020-03-15","Iran","2020-03-15",13938,724,4590,0.0867412828239346,0.156077348066298,0.355337690631808,0.0519443248672693,0.329315540249677,8624,749,4238,6566,978,1209,113,1631,743,385,0.104109859207906,0.166598882374276,0.0864781498195012,1209,113,1631
"Iran-2020-03-16","Iran","2020-03-16",14991,853,4590,0.0702421452871723,0.151230949589683,0,0.0569008071509572,0.306183710226136,9548,1144,4530,7161,1501,1053,129,0,595,523,0.0968693993764517,0.161251851953229,0.0710675381263617,1053,129,0
"Iran-2020-03-17","Iran","2020-03-17",16169,988,5389,0.072855464159812,0.13663967611336,0.148264984227129,0.0611045828437133,0.333292102170821,9792,1968,5020,8042,2336,1178,135,799,881,835,0.0901005418362057,0.153614752210866,0.100720534971788,1178,135,799
"Iran-2020-03-18","Iran","2020-03-18",17361,1135,5389,0.0686596394216923,0.129515418502203,0,0.0653764184090778,0.310408386613674,10837,2278,5687,9000,2922,1192,147,0,958,586,0.081146795662114,0.146443905950217,0.100720534971788,1192,147,0
"Iran-2020-03-19","Iran","2020-03-19",18407,1284,5710,0.0568262074210898,0.116043613707165,0.0562171628721541,0.0697560710599229,0.310208073015701,11413,2667,6687,10075,3513,1046,149,321,1075,591,0.0710649478227402,0.137901401195742,0.111963967546218,1046,149,321
"Iran-2020-03-20","Iran","2020-03-20",19644,1433,6745,0.062970881694156,0.103977669225401,0.15344699777613,0.0729484829973529,0.343361840765628,11466,3710,7891,11364,4747,1237,149,1035,1289,1234,0.0663108675967845,0.127481465427563,0.0715858289750828,1237,149,1035
"Iran-2020-03-21","Iran","2020-03-21",20610,1556,7635,0.0468704512372635,0.0790488431876607,0.116568434839555,0.0754973313925279,0.370451237263464,11419,4009,9159,12729,5823,966,123,890,1365,1076,0.0616365287868027,0.113045044147158,0.0948995159429937,966,123,890
"Iran-2020-03-22","Iran","2020-03-22",21638,1685,7931,0.047509011923468,0.0765578635014837,0.0373219013995713,0.0778722617617155,0.366531102689713,12022,4238,8624,13938,6566,1028,129,296,1209,743,0.0565672383395339,0.101028681624783,0.0727108993774821,1028,129,296
"Iran-2020-03-23","Iran","2020-03-23",23049,1812,7931,0.0612174063950714,0.0700883002207505,0,0.0786151243004035,0.344093019219923,13306,4530,9548,14991,7161,1411,127,0,1053,595,0.0550787917342097,0.0891432579684922,0.0727108993774821,1411,127,0
"Ireland-2020-01-22","Ireland","2020-01-22",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Ireland-2020-01-23","Ireland","2020-01-23",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-01-24","Ireland","2020-01-24",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-01-25","Ireland","2020-01-25",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-01-26","Ireland","2020-01-26",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-01-27","Ireland","2020-01-27",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-01-28","Ireland","2020-01-28",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-01-29","Ireland","2020-01-29",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,0,0
"Ireland-2020-01-30","Ireland","2020-01-30",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-01-31","Ireland","2020-01-31",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-01","Ireland","2020-02-01",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-02","Ireland","2020-02-02",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-03","Ireland","2020-02-03",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-04","Ireland","2020-02-04",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-05","Ireland","2020-02-05",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0
"Ireland-2020-02-06","Ireland","2020-02-06",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-07","Ireland","2020-02-07",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-08","Ireland","2020-02-08",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-09","Ireland","2020-02-09",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-10","Ireland","2020-02-10",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-11","Ireland","2020-02-11",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-12","Ireland","2020-02-12",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-13","Ireland","2020-02-13",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-14","Ireland","2020-02-14",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-15","Ireland","2020-02-15",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-16","Ireland","2020-02-16",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-17","Ireland","2020-02-17",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-18","Ireland","2020-02-18",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-19","Ireland","2020-02-19",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-20","Ireland","2020-02-20",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-21","Ireland","2020-02-21",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-22","Ireland","2020-02-22",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-23","Ireland","2020-02-23",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-24","Ireland","2020-02-24",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-25","Ireland","2020-02-25",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-26","Ireland","2020-02-26",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-27","Ireland","2020-02-27",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-28","Ireland","2020-02-28",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-02-29","Ireland","2020-02-29",1,0,0,1,0,0,NA,NA,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,1,0,0
"Ireland-2020-03-01","Ireland","2020-03-01",1,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-03-02","Ireland","2020-03-02",1,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-03-03","Ireland","2020-03-03",2,0,0,0.5,0,0,NA,NA,2,0,0,0,0,1,0,0,0,0,NA,NA,NA,1,0,0
"Ireland-2020-03-04","Ireland","2020-03-04",6,0,0,0.666666666666667,0,0,NA,NA,6,0,0,0,0,4,0,0,0,0,NA,NA,NA,4,0,0
"Ireland-2020-03-05","Ireland","2020-03-05",6,0,0,0,0,0,NA,NA,6,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-03-06","Ireland","2020-03-06",18,0,0,0.666666666666667,0,0,NA,NA,18,0,0,0,0,12,0,0,0,0,NA,NA,NA,12,0,0
"Ireland-2020-03-07","Ireland","2020-03-07",18,0,0,0,0,0,NA,NA,18,0,1,1,0,0,0,0,1,0,NA,NA,NA,0,0,0
"Ireland-2020-03-08","Ireland","2020-03-08",19,0,0,0.0526315789473684,0,0,NA,NA,19,0,1,1,0,1,0,0,0,0,NA,NA,NA,1,0,0
"Ireland-2020-03-09","Ireland","2020-03-09",21,0,0,0.0952380952380952,0,0,NA,NA,21,0,1,1,0,2,0,0,0,0,NA,NA,NA,2,0,0
"Ireland-2020-03-10","Ireland","2020-03-10",34,0,0,0.382352941176471,0,0,NA,NA,34,0,2,2,0,13,0,0,1,0,NA,NA,NA,13,0,0
"Ireland-2020-03-11","Ireland","2020-03-11",43,1,0,0.209302325581395,1,0,NA,NA,42,0,6,6,0,9,1,0,4,0,NA,NA,NA,9,1,0
"Ireland-2020-03-12","Ireland","2020-03-12",43,1,0,0,0,0,NA,NA,42,0,6,6,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Ireland-2020-03-13","Ireland","2020-03-13",90,1,0,0.522222222222222,0,0,NA,NA,89,0,18,18,0,47,0,0,12,0,NA,NA,NA,47,0,0
"Ireland-2020-03-14","Ireland","2020-03-14",129,2,0,0.302325581395349,0.5,0,NA,NA,127,1,18,18,1,39,1,0,0,1,0.283240614075087,NA,NA,39,1,0
"Ireland-2020-03-15","Ireland","2020-03-15",129,2,0,0,0,0,NA,NA,127,1,19,19,1,0,0,0,1,0,0.206770025839793,NA,NA,0,0,0
"Ireland-2020-03-16","Ireland","2020-03-16",169,2,0,0.236686390532544,0,0,NA,NA,167,1,21,21,1,40,0,0,2,0,0.212246838830023,NA,NA,40,0,0
"Ireland-2020-03-17","Ireland","2020-03-17",223,2,5,0.242152466367713,0,1,NA,NA,216,2,34,34,2,54,0,5,13,1,0.260677332103566,NA,NA,54,0,5
"Ireland-2020-03-18","Ireland","2020-03-18",292,2,5,0.236301369863014,0,0,NA,NA,285,6,42,43,6,69,0,0,9,4,0.203493161631724,NA,NA,69,0,0
"Ireland-2020-03-19","Ireland","2020-03-19",557,3,5,0.475763016157989,0.333333333333333,0,NA,NA,549,6,42,43,6,265,1,0,0,0,0.238180648584252,NA,NA,265,1,0
"Ireland-2020-03-20","Ireland","2020-03-20",683,3,5,0.184480234260615,0,0,NA,NA,675,18,89,90,18,126,0,0,47,12,0.275076695436375,NA,NA,126,0,0
"Ireland-2020-03-21","Ireland","2020-03-21",785,3,5,0.129936305732484,0,0,NA,NA,777,18,127,129,18,102,0,0,39,0,0.253726678476363,NA,NA,102,0,0
"Ireland-2020-03-22","Ireland","2020-03-22",906,4,5,0.13355408388521,0.25,0,NA,NA,897,19,127,129,19,121,1,0,0,1,0.232007001979862,NA,NA,121,1,0
"Ireland-2020-03-23","Ireland","2020-03-23",1125,6,5,0.194666666666667,0.333333333333333,0,NA,NA,1114,21,167,169,21,219,2,0,40,2,0.223680061340593,NA,NA,219,2,0
"Israel-2020-01-22","Israel","2020-01-22",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Israel-2020-01-23","Israel","2020-01-23",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-01-24","Israel","2020-01-24",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-01-25","Israel","2020-01-25",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-01-26","Israel","2020-01-26",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-01-27","Israel","2020-01-27",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-01-28","Israel","2020-01-28",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-01-29","Israel","2020-01-29",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,0,0
"Israel-2020-01-30","Israel","2020-01-30",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
